freq_hz,omega_mean,omega_std,r_final
110.0,691.1503837897545,69.11503837897546,0.21415833928263361
113.0,709.9999397112932,70.99999397112933,0.16073226522947734
115.0,722.5663103256525,72.25663103256525,0.14557100451382987
117.0,735.1326809400116,73.51326809400116,0.3404871235561531
119.0,747.6990515543707,74.76990515543707,0.37339769548243446
120.0,753.9822368615503,75.39822368615503,0.22488424083558126
