freq,amplitude
0.0,1.4155343563970746e-13
0.008331944675887352,58.53538202924985
0.016663889351774704,61.60907479472036
0.024995834027662055,25.64884857404018
0.03332777870354941,56.298316442900344
0.04165972337943676,32.00945438531108
0.04999166805532411,145.6846338965607
0.05832361273121146,4.971657803227109
0.06665555740709882,13.431364043476204
0.07498750208298617,8.482930406749857
0.08331944675887352,57.4157812201879
0.09165139143476088,19.068186961363242
0.09998333611064822,67.75937952935718
0.10831528078653557,43.564305935123514
0.11664722546242293,35.10340735941112
0.12497917013831028,21.209795647822023
0.13331111481419763,36.31976739339941
0.141643059490085,67.46316107927943
0.14997500416597234,36.73488061438756
0.1583069488418597,12.388932735925993
0.16663889351774705,37.72665982310425
0.1749708381936344,66.56315683728704
0.18330278286952176,13.233840283974779
0.1916347275454091,11.934286282283848
0.19996667222129644,69.26556561924116
0.2082986168971838,98.51717980294384
0.21663056157307115,94.66273055730836
0.2249625062489585,63.669200341190304
0.23329445092484585,47.618171506862524
0.2416263956007332,51.45676806103982
0.24995834027662056,15.75947220439749
0.25829028495250794,18.125763331882666
0.26662222962839527,9.302757782544841
0.2749541743042826,18.91859378748842
0.28328611898017,13.953319446477911
0.2916180636560573,14.831957661180441
0.2999500083319447,16.408783578553606
0.308281953007832,29.72205579290601
0.3166138976837194,25.754571947510385
0.3249458423596067,14.099670784119201
0.3332777870354941,33.441931413109536
0.3416097317113814,14.624210707129222
0.3499416763872688,86.55603002656086
0.35827362106315613,66.24656041408564
0.3666055657390435,131.0506450844639
0.37493751041493084,96.73692687248719
0.3832694550908182,22.44958132513749
0.39160139976670555,25.607005413202113
0.3999333444425929,37.49980935379564
0.40826528911848026,3.473458295329535
0.4165972337943676,31.209608839550246
0.42492917847025496,50.92221355780903
0.4332611231461423,34.24474070523888
0.4415930678220297,11.484065668044106
0.449925012497917,47.54360146522594
0.4582569571738044,17.10432702810689
0.4665889018496917,71.87648429885661
0.4749208465255791,37.87085649738118
0.4832527912014664,31.681802140020302
0.4915847358773538,12.287639326091707
0.4999166805532411,5.42040639413252
0.5082486252291285,8.652344854465866
0.5165805699050159,6.964986637407182
0.5249125145809032,18.899514286555366
0.5332444592567905,47.472958362172406
0.5415764039326779,12.793453838697069
0.5499083486085652,18.754593464917413
0.5582402932844526,54.18006776894028
0.56657223796034,57.044453105615005
0.5749041826362273,62.752240949985556
0.5832361273121146,45.71443092243929
0.591568071988002,74.78825218434153
0.5999000166638894,16.413126548279116
0.6082319613397767,47.530165270647025
0.616563906015664,44.82303880115202
0.6248958506915514,22.879911941324064
0.6332277953674388,70.29969891523801
0.6415597400433262,34.77077018709126
0.6498916847192134,17.843554622555597
0.6582236293951008,8.84544471360115
