freq_hz,omega_mean,omega_std,r_final
5.0,31.41592653589793,3.141592653589793,0.4813604880568806
7.83,49.19734095521616,4.9197340955216164,0.38389402986051524
16.2,101.78760197630929,10.178760197630929,0.261175652590782
40.0,251.32741228718345,25.132741228718345,0.1900516233018742
117.0,735.1326809400116,73.51326809400116,0.339936494371461
