freq_hz,omega_mean,omega_std,r_final
5.0,31.41592653589793,3.141592653589793,0.37172434229404844
7.83,49.19734095521616,4.9197340955216164,0.503221775018448
16.2,101.78760197630929,10.178760197630929,0.4241647868011186
40.0,251.32741228718345,25.132741228718345,0.34122548646875434
117.0,735.1326809400116,73.51326809400116,0.3404871235561531
