freq_hz,omega_mean,omega_std,r_final
110.0,691.1503837897545,69.11503837897546,0.4543102296167613
113.0,709.9999397112932,70.99999397112933,0.33262731469595774
115.0,722.5663103256525,72.25663103256525,0.39584283638327283
117.0,735.1326809400116,73.51326809400116,0.40944639057868426
119.0,747.6990515543707,74.76990515543707,0.32867627101774055
120.0,753.9822368615503,75.39822368615503,0.3219104166008183
